RL.R,I(AM1.nA),V(un3),
61800,0.00012942191458172194,3.999137160575208,
61900,0.00012921287735562863,3.9991385541567057,
62000,0.00012900451429818537,3.999139943243746,
62100,0.00012879682215323788,3.9991413278580366,
62200,0.00012858979768556736,3.9991427080211452,
62300,0.00012838343768072235,3.999144083754502,
62400,0.0001281777389448525,3.999145455079398,
62500,0.0001279726983045437,3.9991468220169915,
62600,0.000127768312606655,3.9991481845883015,
62700,0.00012756457871815682,3.999149542814216,
62800,0.00012736149352597095,3.999150896715488,
62900,0.00012715905393681208,3.99915224631274,
63000,0.00012695725687703058,3.999153591626463,
63100,0.000126756099292457,3.9991549326770177,
63200,0.000126555578148248,3.999156269484637,
63300,0.0001263556904287338,3.999157602069425,
63400,0.00012615643313726685,3.999158930451359,
63500,0.00012595780329607218,3.9991602546502913,
63600,0.00012575979794609903,3.999161574685949,
63700,0.00012556241414687393,3.9991628905779355,
63800,0.00012536564897635516,3.99916420234573,
63900,0.00012516949953078849,3.999165510008692,
64000,0.00012497396292456431,3.999166813586058,
64100,0.0001247790362900763,3.9991681130969456,
64200,0.00012458471677758112,3.9991694085603537,
64300,0.00012439100155505948,3.999170699995162,
64400,0.00012419788780807867,3.9991719874201332,
64500,0.00012400537273965625,3.9991732708539143,
64600,0.00012381345357012494,3.9991745503150358,
64700,0.0001236221275369989,3.999175825821915,
64800,0.00012343139189484117,3.999177097392854,
64900,0.00012324124391513232,3.9991783650460437,
65000,0.00012305168088614035,3.999179628799562,
65100,0.00012286270011279188,3.999180888671376,
65200,0.00012267429891654427,3.9991821446793425,
65300,0.0001224864746352591,3.999183396841209,
65400,0.00012229922462307695,3.9991846451746156,
65500,0.0001221125462502929,3.9991858896970927,
65600,0.00012192643690323368,3.9991871304260647,
65700,0.00012174089398413547,3.99918836737885,
65800,0.00012155591491102319,3.999189600572663,
65900,0.00012137149711759062,3.999190830024611,
66000,0.0001211876380530818,3.9991920557516996,
66100,0.00012100433518217341,3.999193277770831,
66200,0.00012082158598485814,3.999194496098805,
66300,0.00012063938795632942,3.99919571075232,
66400,0.00012045773860686671,3.9991969217479753,
66500,0.00012027663546172234,3.9991981291022682,
66600,0.00012009607606100896,3.9991993328315982,
66700,0.0001199160579595882,3.9992005329522664,
66800,0.00011973657872696035,3.999201729480476,
66900,0.00011955763594715496,3.999202922432333,
67000,0.00011937922721862236,3.9992041118238486,
67100,0.0001192013501541263,3.9992052976709376,
67200,0.0001190240023806375,3.99920647998942,
67300,0.00011884718153922797,3.999207658795021,
67400,0.00011867088528496663,3.999208834103375,
67500,0.00011849511128681545,3.9992100059300215,
67600,0.0001183198572275269,3.999211174290409,
67700,0.00011814512080354194,3.9992123391998944,
67800,0.00011797089972488922,3.9992135006737444,
67900,0.00011779719171508498,3.9992146587271353,
68000,0.00011762399451103397,3.9992158133751547,
68100,0.00011745130586293101,3.9992169646328013,
68200,0.00011727912353416379,3.9992181125149853,
68300,0.00011710744530121612,3.9992192570365304,
68400,0.00011693626895357234,3.999220398212174,
68500,0.00011676559229362238,3.999221536056566,
68600,0.00011659541313656771,3.999222670584272,
68700,0.00011642572931032818,3.999223801809773,
68800,0.00011625653865544956,3.9992249297474647,
68900,0.00011608783902501189,3.99922605441166,
69000,0.0001159196282845388,3.999227175816589,
69100,0.00011575190431190736,3.9992282939763992,
69200,0.00011558466499725883,3.999229408905156,
69300,0.00011541790824291036,3.999230520616844,
69400,0.00011525163196326709,3.999231629125368,
69500,0.00011508583408473527,3.9992327344445506,
69600,0.00011492051254563612,3.9992338365881372,
69700,0.00011475566529612033,3.999234935569793,
69800,0.00011459129029808328,3.999236031403106,
69900,0.00011442738552508113,3.999237124101586,
70000,0.00011426394896224754,3.999238213678664,
70100,0.00011410097860621104,3.999239300147697,
70200,0.00011393847246501323,3.9992403835219643,
70300,0.00011377642855802761,3.9992414638146703,
70400,0.0001136148449158791,3.999242541038944,
70500,0.00011345371958036427,3.9992436152078406,
70600,0.00011329305060437224,3.99924468633434,
70700,0.00011313283605180622,3.99924575443135,
70800,0.00011297307399750579,3.999246819511705,
70900,0.00011281376252716972,3.999247881588167,
71000,0.0001126548997372796,3.9992489406734255,
71100,0.00011249648373502392,3.9992499967801,
71200,0.000112338512638223,3.9992510499207388,
71300,0.00011218098457525436,3.999252100107818,
71400,0.00011202389768497889,3.999253147353746,
71500,0.00011186725011666745,3.9992541916708615,
71600,0.0001117110400299283,3.9992552330714326,
71700,0.00011155526559463489,3.999256271567661,
71800,0.00011139992499085458,3.9992573071716793,
71900,0.00011124501640877756,3.999258339895553,
72000,0.00011109053804864667,3.99925936975128,
72100,0.00011093648812068775,3.999260396750793,
72200,0.00011078286484504036,3.9992614209059574,
72300,0.00011062966645168942,3.9992624422285727,
72400,0.00011047689118039709,3.9992634607303748,
72500,0.00011032453728063538,3.999264476423033,
72600,0.00011017260301151938,3.999265489318154,
72700,0.00011002108664174082,3.9992664994272786,
72800,0.00010986998644950239,3.999267506761887,
72900,0.00010971930072245251,3.999268511333394,
73000,0.00010956902775762063,3.999269513153153,
73100,0.00010941916586135306,3.9992705122324548,
73200,0.00010926971334924942,3.999271508582529,
73300,0.0001091206685460994,3.9992725022145432,
73400,0.0001089720297858203,3.999273493139605,
73500,0.00010882379541139487,3.999274481368761,
73600,0.00010867596377480974,3.9992754669129984,
73700,0.00010852853323699441,3.999276449783244,
73800,0.00010838150216776059,3.9992774299903657,
73900,0.00010823486894574215,3.9992784075451726,
74000,0.00010808863195833556,3.9992793824584156,
74100,0.00010794278960164068,3.999280354740787,
74200,0.00010779734028040222,3.999281324402922,
74300,0.00010765228240795151,3.999282291455399,
74400,0.00010750761440614887,3.999283255908738,
74500,0.00010736333470532628,3.9992842177734036,
74600,0.00010721944174423068,3.999285177059804,
74700,0.00010707593396996768,3.999286133778293,
74800,0.00010693280983794563,3.999287087939167,
74900,0.00010679006781182025,3.999288039552668,
75000,0.00010664770636343958,3.9992889886289844,
75100,0.00010650572397278958,3.9992899351782487,
75200,0.00010636411912793993,3.9992908792105415,
75300,0.0001062228903249904,3.9992918207358885,
75400,0.00010608203606801757,3.999292759764262,
75500,0.00010594155486902205,3.9992936963055823,
75600,0.00010580144524787611,3.999294630369717,
75700,0.00010566170573227164,3.9992955619664814,
75800,0.00010552233485766858,3.9992964911056395,
75900,0.00010538333116724382,3.9992974177969027,
76000,0.00010524469321184033,3.9992983420499324,
76100,0.00010510641954991694,3.999299263874339,
76200,0.00010496850874749823,3.9993001832796824,
76300,0.00010483095937812509,3.9993011002754724,
76400,0.00010469377002280544,3.9993020148711684,
76500,0.00010455693926996551,3.9993029270761813,
76600,0.00010442046571540136,3.9993038368998723,
76700,0.00010428434796223087,3.9993047443515537,
76800,0.00010414858462084611,3.9993056494404904,
76900,0.000104013174308866,3.9993065521758977,
77000,0.00010387811565108945,3.9993074525669434,
77100,0.00010374340727944873,3.9993083506227483,
77200,0.00010360904783296336,3.999309246352386,
77300,0.00010347503595769421,3.9993101397648814,
77400,0.00010334137030669808,3.9993110308692157,
77500,0.00010320804953998247,3.999311919674321,
77600,0.00010307507232446097,3.9993128061890855,
77700,0.00010294243733390861,3.99931369042235,
77800,0.000102810143248918,3.9993145723829104,
77900,0.00010267818875685542,3.9993154520795184,
78000,0.00010254657255181742,3.9993163295208793,
78100,0.00010241529333458784,3.999317204715655,
78200,0.00010228434981259496,3.9993180776724624,
78300,0.0001021537406998691,3.999318948399875,
78400,0.00010202346471700055,3.9993198169064215,
78500,0.0001018935205910978,3.9993206832005885,
78600,0.000101763907055746,3.9993215472908186,
78700,0.00010163462285096598,3.999322409185511,
78800,0.0001015056667231732,3.9993232688930243,
78900,0.00010137703742513744,3.999324126421672,
79000,0.00010124873371594247,3.9993249817797274,
79100,0.0001011207543609462,3.999325834975422,
79200,0.00010099309813174101,3.999326686016944,
79300,0.00010086576380611457,3.999327534912443,
79400,0.00010073875016801069,3.9993283816700242,
79500,0.00010061205600749071,3.9993292262977556,
79600,0.00010048568012069503,3.999330068803662,
79700,0.00010035962130980499,3.999330909195729,
79800,0.00010023387838300507,3.999331747481902,
79900,0.00010010845015444522,3.999332583670087,
80000,0.00009998333544420374,3.9993334177681494,
80100,0.00009985853307825011,3.9993342497839173,
80200,0.00009973404188840841,3.999335079725177,
80300,0.00009960986071232077,3.999335907599679,
80400,0.00009948598839341127,3.9993367334151326,
80500,0.00009936242378084996,3.999337557179211,
80600,0.00009923916572951731,3.9993383788995476,
80700,0.00009911621309996875,3.999339198583739,
80800,0.00009899356475839961,3.999340016239344,
80900,0.00009887121957661024,3.999340831873884,
81000,0.00009874917643197142,3.9993416454948427,
81100,0.0000986274342073901,3.999342457109668,
81200,0.00009850599179127513,3.99934326672577,
81300,0.00009838484807750365,3.9993440743505233,
81400,0.00009826400196538736,3.9993448799912654,
81500,0.00009814345235963922,3.999345683655298,
81600,0.00009802319817034039,3.9993464853498883,
81700,0.00009790323831290736,3.9993472850822656,
81800,0.00009778357170805932,3.999348082859626,
81900,0.00009766419728178582,3.9993488786891294,
82000,0.00009754511396531465,3.9993496725779005,
82100,0.0000974263206950799,3.99935046453303,
82200,0.00009730781641269036,3.999351254561574,
82300,0.00009718960006489803,3.999352042670554,
82400,0.00009707167060356695,3.9993528288669578,
82500,0.00009695402698564216,3.9993536131577385,
82600,0.00009683666817311905,3.9993543955498168,
82700,0.00009671959313301279,3.999355176050079,
82800,0.00009660280083732798,3.9993559546653783,
82900,0.00009648629026302859,3.999356731402535,
83000,0.00009637006039200811,3.999357506268337,
83100,0.00009625411021105989,3.999358279269538,
83200,0.00009613843871184762,3.999359050412861,
83300,0.00009602304489087625,3.9993598197049955,
83400,0.00009590792774946283,3.9993605871526,
83500,0.00009579308629370778,3.9993613527622998,
83600,0.00009567851953446627,3.9993621165406896,
83700,0.00009556422648731978,3.9993628784943325,
83800,0.00009545020617254795,3.999363638629759,
83900,0.00009533645761510061,3.9993643969534705,
84000,0.00009522297984456989,3.9993651534719357,
84100,0.00009510977189516274,3.999365908191593,
84200,0.00009499683280567343,3.9993666611188514,
84300,0.0000948841616194564,3.9993674122600877,
84400,0.00009477175738439929,3.99936816162165,
84500,0.00009465961915289598,3.999368909209855,
84600,0.00009454774598182011,3.9993696550309905,
84700,0.00009443613693249857,3.9993703990913145,
84800,0.00009432479107068525,3.999371141397055,
84900,0.000094213707466535,3.999371881954411,
85000,0.00009410288519457771,3.9993726207695524,
85100,0.0000939923233336926,3.99937335784862,
85200,0.00009388202096708277,3.999374093197726,
85300,0.00009377197718224978,3.999374826822953,
85400,0.00009366219107096855,3.9993755587303568,
85500,0.0000935526617292623,3.9993762889259634,
85600,0.00009344338825737782,3.999377017415771,
85700,0.0000933343697597608,3.9993777442057503,
85800,0.00009322560534503132,3.9993784693018437,
85900,0.00009311709412595963,3.999379192709966,
86000,0.00009300883521944196,3.9993799144360045,
86100,0.00009290082774647665,3.99938063448582,
86200,0.00009279307083214023,3.9993813528652438,
86300,0.00009268556360556391,3.999382069580083,
86400,0.00009257830519991008,3.999382784636116,
86500,0.00009247129475234902,3.9993834980390948,
86600,0.0000923645314040357,3.9993842097947456,
86700,0.0000922580143000869,3.999384919908767,
86800,0.00009215174258955835,3.9993856283868325,
86900,0.00009204571542542206,3.999386335234589,
87000,0.00009193993196454383,3.9993870404576564,
87100,0.00009183439136766087,3.999387744061631,
87200,0.00009172909279935967,3.9993884460520817,
87300,0.00009162403542805388,3.9993891464345523,
87400,0.00009151921842596251,3.9993898452145618,
87500,0.00009141464096908807,3.999390542397603,
87600,0.00009131030223719507,3.999391237989144,
87700,0.00009120620141378858,3.9993919319946287,
87800,0.00009110233768609284,3.9993926244194755,
87900,0.00009099871024503023,3.999393315269078,
88000,0.00009089531828520012,3.999394004548806,
88100,0.00009079216100485819,3.9993946922640036,
88200,0.00009068923760589552,3.999395378419992,
88300,0.00009058654729381807,3.999396063022068,
88400,0.00009048408927772633,3.999396746075504,
88500,0.00009038186277029489,3.999397427585549,
88600,0.00009027986698775232,3.999398107557428,
88700,0.00009017810114986117,3.999398785996343,
88800,0.000090076564479898,3.9993994629074714,
88900,0.00008997525620463371,3.9994001382959685,
89000,0.00008987417555431386,3.999400812166966,
89100,0.00008977332176263913,3.9994014845255728,
89200,0.00008967269406674606,3.9994021553768744,
89300,0.00008957229170718777,3.9994028247259337,
89400,0.00008947211392791479,3.999403492577791,
89500,0.0000893721599762562,3.9994041589374643,
89600,0.00008927242910290064,3.999404823809949,
89700,0.00008917292056187776,3.999405487200218,
89800,0.00008907363361053948,3.9994061491132227,
89900,0.00008897456750954152,3.9994068095538915,
90000,0.00008887572152282515,3.999407468527132,
90100,0.00008877709491759887,3.999408126037829,
90200,0.00008867868696432032,3.999408782090846,
90300,0.00008858049693667833,3.9994094366910264,
90400,0.00008848252411157499,3.9994100898431895,
90500,0.00008838476776910795,3.999410741552135,
90600,0.00008828722719255278,3.999411391822641,
90700,0.00008818990166834541,3.9994120406594647,
90800,0.00008809279048606481,3.999412688067342,
90900,0.00008799589293841559,3.9994133340509888,
91000,0.00008789920832121097,3.9994139786150993,
91100,0.0000878027359333556,3.9994146217643474,
91200,0.00008770647507682864,3.9994152635033866,
91300,0.00008761042505666704,3.9994159038368498,
91400,0.00008751458518094858,3.9994165427693504,
91500,0.00008741895476077554,3.9994171803054805,
91600,0.00008732353311025793,3.9994178164498133,
91700,0.0000872283195464973,3.9994184512069006,
91800,0.00008713331338957028,3.999419084581276,
91900,0.00008703851396251255,3.999419716577452,
92000,0.00008694392059130268,3.999420347199923,
92100,0.00008684953260484607,3.9994209764531616,
92200,0.0000867553493349593,3.9994216043416233,
92300,0.00008666137011635413,3.9994222308697434,
92400,0.00008656759428662202,3.9994228560419374,
92500,0.00008647402118621843,3.9994234798626023,
92600,0.00008638065015844745,3.999424102336117,
92700,0.00008628748054944637,3.999424723466839,
92800,0.00008619451170817047,3.9994253432591105,
92900,0.00008610174298637786,3.9994259617172516,
93000,0.00008600917373861431,3.999426578845566,
93100,0.00008591680332219844,3.9994271946483377,
93200,0.00008582463109720673,3.9994278091298336,
93300,0.00008573265642645876,3.9994284222943013,
93400,0.00008564087867550257,3.99942903414597,
93500,0.00008554929721260005,3.999429644689052,
93600,0.00008545791140871241,3.9994302539277404,
93700,0.00008536672063748584,3.9994308618662116,
93800,0.00008527572427523716,3.9994314685086225,
93900,0.00008518492170093959,3.9994320738591136,
94000,0.00008509431229620868,3.9994326779218077,
94100,0.0000850038954452882,3.99943328070081,
94200,0.00008491367053503626,3.999433882200208,
94300,0.00008482363695491137,3.9994344824240713,
94400,0.00008473379409695877,3.9994350813764536,
94500,0.00008464414135579663,3.9994356790613907,
94600,0.00008455467812860255,3.999436275482901,
94700,0.00008446540381510004,3.9994368706449874,
94800,0.000084376317817545,3.9994374645516335,
94900,0.0000842874195407125,3.9994380572068087,
95000,0.00008419870839188344,3.9994386486144635,
95100,0.0000841101837808314,3.999439238778533,
95200,0.00008402184511980958,3.999439827702936,
95300,0.00008393369182353776,3.999440415391574,
95400,0.00008384572330918935,3.9994410018483326,
95500,0.00008375793899637865,3.9994415870770808,
95600,0.00008367033830714795,3.9994421710816717,
95700,0.0000835829206659549,3.9994427538659423,
95800,0.00008349568549966,3.9994433354337136,
95900,0.00008340863223751389,3.999443915788791,
96000,0.00008332176031114505,3.999444494934963,
96100,0.00008323506915454742,3.9994450728760027,
96200,0.00008314855820406795,3.999445649615669,
96300,0.00008306222689839467,3.999446225157703,
96400,0.00008297607467854422,3.9994467995058316,
96500,0.00008289010098785007,3.9994473726637656,
96600,0.00008280430527195033,3.999447944635201,
96700,0.00008271868697877598,3.9994485154238184,
96800,0.00008263324555853891,3.999449085033283,
96900,0.00008254798046372023,3.9994496534672446,
97000,0.00008246289114905853,3.9994502207293383,
97100,0.0000823779770715383,3.999450786823185,
97200,0.00008229323769037837,3.9994513517523886,
97300,0.00008220867246702036,3.999451915520541,
97400,0.00008212428086511738,3.9994524781312166,
97500,0.00008204006235052259,3.999453039587977,
97600,0.00008195601639127802,3.999453599894368,
97700,0.00008187214245760332,3.999454159053922,
97800,0.00008178844002188458,3.999454717070156,
97900,0.00008170490855866342,3.999455273946574,
98000,0.00008162154754462579,3.999455829686664,
98100,0.00008153835645859125,3.9994563842939006,
98200,0.00008145533478150192,3.999456937771744,
98300,0.00008137248199641181,3.999457490123641,
98400,0.00008128979758847609,3.9994580413530234,
98500,0.0000812072810449403,3.99945859146331,
98600,0.00008112493185512992,3.999459140457905,
98700,0.0000810427495104397,3.9994596883401994,
98800,0.00008096073350432328,3.99946023511357,
98900,0.0000808788833322827,3.99946078078138,
99000,0.00008079719849185817,3.9994613253469793,
99100,0.00008071567848261764,3.999461868813704,
99200,0.00008063432280614671,3.9994624111848767,
99300,0.00008055313096603841,3.9994629524638072,
99400,0.00008047210246788313,3.999463492653791,
99500,0.00008039123681925854,3.999464031758112,
99600,0.00008031053352971965,3.9994645697800384,
99700,0.00008022999211078892,3.9994651067228277,
99800,0.00008014961207594634,3.999465642589723,
99900,0.00008006939294061972,3.999466177383955,
100000,0.00007998933422217483,3.999466711108741,
