RL.R,I(AM1.nA),V(un3),
25500,0.0002981364570812508,3.8012398277859476,
25600,0.0002970295147535748,3.8019777888457575,
25700,0.0002959307618885184,3.802710290267461,
25800,0.00029484010793919446,3.8034373924156086,
25900,0.0002937574636886583,3.8041591547681244,
26000,0.00029268274122557875,3.8048756359325235,
26100,0.00029161585392044255,3.8055868936617756,
26200,0.0002905567164022768,3.8062929848698257,
26300,0.0002895052445358762,3.806993965646772,
26400,0.0002884613553995245,3.8076898912737227,
26500,0.00028742496726319444,3.8083808162373263,
26600,0.00028639599956721746,3.809066794243992,
26700,0.0002853743729014089,3.8097478782338086,
26800,0.0002843600089846388,3.8104241203941607,
26900,0.0002833528306448372,3.8110955721730604,
27000,0.0002823527617994219,3.811762284292196,
27100,0.00028135972743614036,3.8124243067597017,
27200,0.0002803736535943136,3.813081688882665,
27300,0.0002793944673464736,3.813734479279365,
27400,0.00027842209678038396,3.81438272589126,
27500,0.00027745647098143466,3.8150264759947263,
27600,0.000276497520015402,3.8156657762125477,
27700,0.000275545174911565,3.816300672525175,
27800,0.00027459936764616887,3.8169312102817474,
27900,0.00027366003112622877,3.817557434210891,
28000,0.0002727270991736642,3.818179388431298,
28100,0.00027180050650975687,3.8187971164620844,
28200,0.000270880188739925,3.8194106612329426,
28300,0.00026996608233880473,3.8200200650940865,
28400,0.00026905812463563365,3.8206253698259975,
28500,0.0002681562537999277,3.8212266166489703,
28600,0.0002672604088274456,3.8218238462324723,
28700,0.0002663705295264329,3.822417098704312,
28800,0.000265486556504141,3.82300641365963,
28900,0.0002646084311536128,3.8235918301697045,
29000,0.00026373609564073024,3.8241733867905885,
29100,0.0002628694928915171,3.824751121571574,
29200,0.00026200856657969114,3.825325072063491,
29300,0.00026115326111446027,3.8258952753268427,
29400,0.0002603035216285567,3.8264617679397834,
29500,0.0002594592939665044,3.8270245860059395,
29600,0.0002586205246731136,3.827583765162081,
29700,0.00025778716098219805,3.8281393405856408,
29800,0.00025695915080550975,3.8286913470020956,
29900,0.0002561364427218861,3.829239818692197,
30000,0.00025531898596660473,3.8297847894990706,
30100,0.000254506730420942,3.830326292835177,
30200,0.0002536996266019297,3.830864361689139,
30300,0.00025289762565230647,3.8313990286324433,
30400,0.00025210067933065857,3.8319303258260105,
30500,0.0002513087400017472,3.8324582850266453,
30600,0.00025052176062701723,3.8329829375933633,
30700,0.00024973969475528343,3.8335043144936014,
30800,0.00024896249651359145,3.834022446309308,
30900,0.0002481901205982476,3.834537363242926,
31000,0.0002474225222660167,3.8350490951232588,
31100,0.00024665965732548114,3.8355576714112316,
31200,0.00024590148212856063,3.8360631212055454,
31300,0.000245147953562187,3.8365654732482266,
31400,0.00024439902904013213,3.837064755930075,
31500,0.00024365466649498488,3.837560997296012,
