RL.R,I(AM1.nA),V(un3),
32600,0.000048211501930509074,0.7858474814672979,
32700,0.00004818246313328872,0.7877832722292705,
32800,0.000048153459296362395,0.7897167324603434,
32900,0.000048124490356634165,0.791647866366632,
33000,0.00004809555625115981,0.7935766781441369,
33100,0.00004806665691714643,0.7955031719787734,
33200,0.00004803779229195193,0.797427352046402,
33300,0.00004800896231308461,0.7993492225128588,
33400,0.0000479801669182027,0.8012687875339851,
33500,0.00004795140604511389,0.8031860512556576,
33600,0.000047922679631774916,0.8051010178138186,
33700,0.0000478939876162911,0.807013691334505,
33800,0.00004786532993691589,0.8089240759338786,
33900,0.00004783670653205046,0.8108321757182553,
34000,0.00004780811734024321,0.8127379947841344,
34100,0.00004777956230018936,0.8146415372182286,
34200,0.00004775104135073053,0.816542807097492,
34300,0.00004772255443085426,0.8184418084891505,
34400,0.00004769410147969361,0.82033854545073,
34500,0.000047665682436526694,0.8222330220300855,
34600,0.000047637297240776295,0.8241252422654299,
34700,0.00004760894583200938,0.8260152101853627,
34800,0.00004758062814993672,0.8279029298088989,
34900,0.000047552344134412415,0.8297884051454966,
35000,0.000047524093725433516,0.8316716401950865,
35100,0.000047495876863139565,0.8335526389480995,
35200,0.000047467693487812204,0.8354314053854948,
35300,0.0000474395435398747,0.8373079434787885,
35400,0.0000474114269598916,0.8391822571900813,
35500,0.00004738334368856824,0.8410543504720862,
35600,0.000047355293666750385,0.8429242272681569,
35700,0.000047327276835423776,0.8447918915123144,
35800,0.00004729929313571374,0.8466573471292759,
35900,0.000047271342508884754,0.8485205980344813,
36000,0.00004724342489634006,0.850381648134121,
36100,0.000047215540239621235,0.8522405013251633,
36200,0.0000471876884804078,0.8540971614953811,
36300,0.000047159869560516786,0.8559516325233797,
36400,0.00004713208342190238,0.8578039182786233,
36500,0.000047104330006655454,0.8596540226214621,
36600,0.00004707660925700322,0.8615019494031589,
36700,0.0000470489211153088,0.8633477024659164,
36800,0.00004702126552407082,0.865191285642903,
36900,0.00004699364242592305,0.8670327027582801,
37000,0.00004696605176363396,0.8688719576272282,
37100,0.00004693849348010636,0.870709054055973,
37200,0.00004691096751837699,0.872543995841812,
37300,0.00004688347382161612,0.8743767867731408,
37400,0.000046856012333127195,0.8762074306294787,
37500,0.0000468285829963464,0.878035931181495,
37600,0.00004680118575484229,0.8798622921910351,
37700,0.00004677382055231541,0.8816865174111455,
37800,0.00004674648733259791,0.8835086105861005,
37900,0.00004671918603965315,0.8853285754514272,
38000,0.00004669191661757531,0.8871464157339308,
38100,0.00004666467901058904,0.8889621351517212,
38200,0.00004663747316304904,0.8907757374142368,
38300,0.000046610299019439725,0.8925872262222707,
38400,0.0000465831565243748,0.894396605267996,
38500,0.000046556045622596913,0.8962038782349906,
38600,0.00004652896625897728,0.8980090487982616,
38700,0.00004650191837851531,0.8998121206242713,
38800,0.00004647490192633822,0.9016130973709614,
38900,0.000046447916847700657,0.9034119826877777,
39000,0.00004642096308798436,0.9052087802156952,
39100,0.00004639404059269779,0.9070034935872419,
39200,0.00004636714930747572,0.9087961264265241,
39300,0.0000463402891780789,0.9105866823492504,
39400,0.0000463134601503937,0.9123751649627561,
39500,0.00004628666217043174,0.9141615778660268,
39600,0.000046259895184329494,0.915945924649724,
39700,0.000046233159138347996,0.9177282088962077,
39800,0.000046206453978872416,0.919508434179561,
39900,0.00004617977965241173,0.921286604065614,
40000,0.00004615313610559838,0.9230627221119676,
40100,0.000046126523285187885,0.924836791868017,
40200,0.0000460999411380585,0.9266088168749758,
40300,0.00004607338961121086,0.9283788006658988,
40400,0.00004604686865176765,0.9301467467657064,
40500,0.0000460203782069732,0.9319126586912074,
40600,0.00004599391822419322,0.9336765399511223,
40700,0.00004596748865091436,0.9354383940461071,
40800,0.000045941089434743905,0.9371982244687757,
40900,0.00004591472052340945,0.9389560347037234,
41000,0.000045888381864758535,0.9407118282275498,
41100,0.00004586207340675826,0.9424656085088823,
41200,0.000045835795097495036,0.9442173790083976,
41300,0.00004580954688517414,0.945967143178846,
41400,0.000045783328718119455,0.9477149044650727,
41500,0.00004575714054477308,0.9494606663040415,
41600,0.00004573098231369503,0.9512044321248567,
41700,0.00004570485397356287,0.9529462053487859,
41800,0.000045678755473171385,0.954685989389282,
41900,0.000045652686761432264,0.956423787652006,
42000,0.00004562664778737374,0.9581596035348486,
42100,0.00004560063850014028,0.959893440427953,
42200,0.000045574658848992244,0.9616253017137364,
42300,0.00004554870878330555,0.9633551907669125,
42400,0.00004552278825257136,0.9650831109545128,
42500,0.00004549689720639573,0.9668090656359093,
42600,0.00004547103559449931,0.9685330581628354,
42700,0.000045445203366717004,0.9702550918794081,
