P1.K,I(i_C.nA),V(Q1.nC),
0.173,0.004604578103400403,7.141652048986405,
0.174,0.004603618846625263,7.124742366611854,
0.175,0.004602660146954629,7.107842504819739,
0.176,0.004601702004024133,7.090952457187041,
0.177,0.004600744417469816,7.074072217297899,
0.178,0.0045997873869281225,7.057201778743612,
0.179,0.004598830912035903,7.040341135122621,
0.18,0.004597874992430415,7.023490280040509,
0.181,0.004596919627749317,7.006649207109984,
0.182,0.004595964817630674,6.989817909950885,
0.183,0.004595010561712954,6.972996382190156,
0.184,0.004594056859635028,6.956184617461858,
0.185,0.0045931037110361695,6.93938260940714,
0.186,0.004592151115556055,6.922590351674249,
0.187,0.004591199072834762,6.905807837918511,
0.188,0.004590247582512769,6.8890350618023275,
0.189,0.004589296644230957,6.872272016995165,
0.19,0.004588346257630606,6.855518697173554,
0.191,0.004587396422353397,6.83877509602107,
0.192,0.004586447138041409,6.822041207228337,
0.193,0.0045854984043371206,6.805317024493006,
0.194,0.00458455022088341,6.788602541519766,
0.195,0.004583602587323554,6.771897752020315,
0.196,0.004582655503301226,6.755202649713368,
0.197,0.004581708968460495,6.738517228324647,
0.198,0.004580762982445832,6.7218414815868615,
0.199,0.004579817544902097,6.705175403239717,
0.2,0.004578872655474554,6.688518987029892,
0.201,0.004577928313808858,6.671872226711043,
0.202,0.0045769845195510585,6.655235116043792,
0.203,0.004576041272347602,6.638607648795714,
0.204,0.004575098571845328,6.621989818741334,
0.205,0.004574156417691469,6.605381619662121,
0.206,0.0045732148095336544,6.588783045346476,
0.207,0.004572273747019902,6.572194089589728,
0.208,0.004571333229798623,6.555614746194121,
0.209,0.004570393257518624,6.539045008968811,
0.21,0.004569453829829101,6.522484871729863,
0.211,0.004568514946379639,6.505934328300228,
0.212,0.004567576606820216,6.489393372509749,
0.213,0.004566638810801202,6.472861998195152,
0.214,0.004565701557973353,6.4563401992000315,
0.215,0.004564764847987819,6.439827969374851,
0.216,0.004563828680496132,6.423325302576928,
0.217,0.004562893055150221,6.406832192670429,
0.218,0.0045619579716023985,6.390348633526364,
0.219,0.0045610234295053636,6.373874619022582,
0.22,0.0045600894285122056,6.357410143043754,
0.221,0.004559155968276399,6.340955199481373,
0.222,0.004558223048451806,6.324509782233741,
0.223,0.004557290668692674,6.3080738852059675,
0.224,0.004556358828653634,6.29164750230996,
0.225,0.004555427527989707,6.2752306274644125,
0.226,0.004554496766356295,6.258823254594803,
0.227,0.004553566543409185,6.242425377633386,
0.228,0.004552636858804548,6.226036990519181,
0.229,0.00455170771219894,6.209658087197966,
0.23,0.004550779103249297,6.193288661622273,
0.231,0.004549851031612939,6.176928707751381,
0.232,0.0045489234969475715,6.160578219551307,
0.233,0.0045479964989112755,6.144237190994789,
0.234,0.004547070037162518,6.127905616061303,
0.235,0.004546144111360146,6.111583488737025,
0.236,0.004545218721163388,6.095270803014852,
0.237,0.004544293866231848,6.078967552894376,
0.238,0.004543369546225516,6.0626737323818825,
0.239,0.004542445760804757,6.046389335490343,
0.24,0.004541522509630316,6.030114356239409,
0.241,0.004540599792363318,6.013848788655403,
0.242,0.004539677608665264,5.997592626771313,
0.243,0.004538755958198033,5.981345864626783,
0.244,0.004537834840623883,5.965108496268108,
0.245,0.004536914255605446,5.948880515748223,
0.246,0.004535994202805733,5.9326619171267,
0.247,0.004535074681888129,5.916452694469742,
0.248,0.004534155692516396,5.900252841850167,
0.249,0.00453323723435467,5.88406235334741,
0.25,0.004532319307067463,5.867881223047516,
0.251,0.0045314019103196625,5.851709445043125,
0.252,0.004530485043776526,5.835547013433466,
0.253,0.004529568707103687,5.819393922324362,
0.254,0.004528652899967152,5.8032501658282065,
0.255,0.004527737622033301,5.787115738063968,
0.256,0.004526822872968886,5.770990633157177,
0.257,0.0045259086524410295,5.754874845239921,
0.258,0.004524994960117227,5.738768368450836,
0.259,0.004524081795665345,5.722671196935104,
0.26,0.004523169158753621,5.706583324844437,
0.261,0.00452225704905066,5.69050474633708,
0.262,0.004521345466225442,5.674435455577797,
0.263,0.004520434409947313,5.658375446737868,
0.264,0.004519523879885989,5.642324713995078,
0.265,0.004518613875711553,5.626283251533712,
0.266,0.004517704397094461,5.610251053544552,
0.267,0.004516795443705531,5.594228114224863,
0.268,0.004515887015215954,5.578214427778391,
0.269,0.0045149791112972845,5.5622099884153515,
0.27,0.004514071731621445,5.546214790352431,
0.271,0.004513164875860725,5.530228827812766,
0.272,0.00451225854368778,5.514252095025953,
0.273,0.004511352734775629,5.498284586228029,
0.274,0.004510447448797658,5.482326295661468,
0.275,0.0045095426854276175,5.466377217575179,
0.276,0.004508638444339623,5.450437346224488,
0.277,0.004507734725208152,5.434506675871144,
0.278,0.004506831527708049,5.418585200783306,
0.279,0.00450592885151452,5.40267291523553,
0.28,0.004505026696303131,5.386769813508776,
0.281,0.004504125061749815,5.3708758898903906,
0.282,0.004503223947530865,5.354991138674103,
0.283,0.004502323353322936,5.339115554160021,
0.284,0.004501423278803044,5.323249130654614,
0.285,0.004500523723648567,5.307391862470726,
0.286,0.004499624687537241,5.291543743927544,
0.287,0.004498726170147166,5.275704769350615,
0.288,0.004497828171156798,5.259874933071821,
0.289,0.004496930690244955,5.244054229429382,
0.29,0.004496033727090812,5.228242652767845,
0.291,0.004495137281373906,5.212440197438083,
0.292,0.004494241352774127,5.196646857797281,
0.293,0.004493345940971729,5.180862628208931,
0.294,0.004492451045647318,5.165087503042834,
0.295,0.00449155666648186,5.149321476675077,
0.296,0.004490662803156679,5.133564543488043,
0.297,0.0044897694553534505,5.117816697870394,
0.298,0.004488876622754211,5.102077934217065,
0.299,0.004487984305041351,5.086348246929266,
0.3,0.004487092501897615,5.070627630414461,
0.301,0.004486201213006104,5.054916079086377,
0.302,0.004485310438050272,5.039213587364984,
0.303,0.0044844201767139285,5.0235201496765,
0.304,0.004483530428681235,5.007835760453373,
0.305,0.00448264119363671,4.992160414134283,
0.306,0.00448175247126522,4.976494105164131,
0.307,0.004480864261251987,4.960836827994039,
0.308,0.0044799765632825865,4.945188577081332,
0.309,0.004479089377042942,4.929549346889541,
0.31,0.004478202702219334,4.9139191318883935,
0.311,0.004477316538498387,4.8982979265538065,
0.312,0.004476430885567083,4.882685725367881,
0.313,0.00447554574311275,4.867082522818895,
0.314,0.004474661110823069,4.851488313401298,
0.315,0.004473776988386069,4.835903091615697,
0.316,0.004472893375490127,4.8203268519688685,
0.317,0.004472010271823973,4.80475958897373,
0.318,0.004471127677076682,4.78920129714935,
0.319,0.004470245590937678,4.7736519710209295,
0.32,0.004469364013096735,4.758111605119806,
0.321,0.00446848294324397,4.742580193983444,
0.322,0.004467602381069852,4.72705773215542,
0.323,0.004466722326265194,4.711544214185432,
0.324,0.004465842778521156,4.696039634629278,
0.325,0.004464963737529244,4.68054398804886,
0.326,0.00446408520298131,4.665057269012167,
0.327,0.004463207174569551,4.649579472093288,
0.328,0.004462329651986509,4.634110591872379,
0.329,0.004461452634925071,4.618650622935683,
0.33,0.004460576123078468,4.6031995598755024,
0.331,0.004459700116140274,4.587757397290205,
0.332,0.0044588246138044085,4.572324129784216,
0.333,0.004457949615765133,4.556899751968011,
0.334,0.004457075121717051,4.5414842584581026,
0.335,0.00445620113135511,4.5260776438770485,
0.336,0.004455327644374598,4.510679902853432,
0.337,0.0044544546604711474,4.495291030021865,
0.338,0.004453582179340729,4.479911020022971,
0.339,0.004452710200679658,4.4645398675033965,
0.34,0.004451838724184586,4.4491775671157825,
0.341,0.004450967749552509,4.433824113518781,
0.342,0.004450097276480759,4.418479501377025,
0.343,0.004449227304667014,4.403143725361148,
0.344,0.004448357833809284,4.387816780147756,
0.345,0.0044474888636059215,4.372498660419434,
0.346,0.004446620393755619,4.357189360864735,
0.347,0.004445752423957405,4.341888876178174,
0.348,0.004444884953910646,4.3265972010602285,
0.349,0.004444017983315047,4.311314330217315,
0.35,0.00444315151187065,4.296040258361808,
0.351,0.004442285539277834,4.28077498021201,
0.352,0.004441420065237314,4.265518490492165,
0.353,0.004440555089450141,4.250270783932434,
0.354,0.004439690611617704,4.235031855268905,
0.355,0.0044388266314417234,4.219801699243579,
0.356,0.00443796314862426,4.204580310604365,
0.357,0.004437100162867704,4.189367684105073,
0.358,0.004436237673874784,4.17416381450541,
0.359,0.004435375681348562,4.158968696570972,
0.36,0.0044345141849924325,4.143782325073245,
0.361,0.004433653184510123,4.1286046947895825,
0.362,0.004432792679605699,4.113435800503222,
0.363,0.004431932669983552,4.098275637003259,
0.364,0.004431073155348409,4.083124199084654,
0.365,0.004430214135405331,4.067981481548217,
0.366,0.004429355609859708,4.052847479200612,
0.367,0.004428497578417263,4.037722186854344,
0.368,0.004427640040784048,4.022605599327751,
0.369,0.00442678299666645,4.007497711445005,
0.37,0.0044259264457711806,3.9923985180361035,
0.371,0.004425070387805286,3.9773080139368604,
0.372,0.004424214822476141,3.9622261939889034,
0.373,0.00442335974949145,3.9471530530396675,
0.374,0.004422505168559245,3.9320885859423913,
0.375,0.004421651079387888,3.917032787556104,
0.376,0.00442079748168607,3.9019856527456303,
0.377,0.004419944375162809,3.8869471763815717,
0.378,0.004419091759527451,3.871917353340315,
0.379,0.00441823963448967,3.8568961785040137,
0.38,0.004417387999759466,3.841883646760591,
0.381,0.004416536855047167,3.826879753003728,
0.382,0.004415686200063428,3.811884492132863,
0.383,0.004414836034519227,3.7968978590531823,
0.384,0.004413986358125872,3.7819198486756136,
0.385,0.004413137170594992,3.7669504559168248,
0.386,0.004412288471638546,3.751989675699215,
0.387,0.004411440260968814,3.737037502950909,
0.388,0.004410592538298402,3.7220939326057514,
0.389,0.004409745303340241,3.707158959603301,
0.39,0.004408898555807583,3.6922325788888277,
0.391,0.004408052295414007,3.6773147854133015,
0.392,0.004407206521873413,3.6624055741333916,
0.393,0.004406361234900024,3.6475049400114616,
0.394,0.004405516434208388,3.632612878015555,
0.395,0.004404672119513371,3.6177293831194017,
0.396,0.004403828290530165,3.6028544503024023,
0.397,0.004402984946974281,3.5879880745496293,
0.398,0.004402142088561553,3.5731302508518192,
0.399,0.0044012997150081334,3.558280974205361,
0.4,0.004400457826030498,3.5434402396123037,
0.401,0.004399616421345442,3.5286080420803394,
0.402,0.0043987755006700815,3.5137843766227985,
0.403,0.004397935063721849,3.498969238258652,
0.404,0.0043970951102185,3.4841626220124993,
0.405,0.004396255639878108,3.4693645229145615,
0.406,0.004395416652419065,3.4545749360006837,
0.407,0.00439457814756008,3.439793856312317,
0.408,0.004393740125020184,3.425021278896528,
0.409,0.00439290258451872,3.4102571988059807,
0.41,0.004392065525775354,3.395501611098937,
0.411,0.004391228948510068,3.3807545108392523,
0.412,0.004390392852443158,3.3660158930963626,
0.413,0.004389557237295239,3.3512857529452904,
0.414,0.004388722102787241,3.336564085466628,
0.415,0.004387887448640412,3.321850885746538,
0.416,0.004387053274576313,3.3071461488767495,
0.417,0.004386219580316823,3.2924498699545457,
0.418,0.004385386365584133,3.277762044082768,
0.419,0.004384553630100751,3.2630826663698005,
0.42,0.0043837213735895,3.248411731929573,
0.421,0.004382889595773513,3.2337492358815463,
0.422,0.0043820582963762416,3.2190951733507216,
0.423,0.004381227475121448,3.2044495394676136,
0.424,0.004380397131733209,3.189812329368272,
0.425,0.004379567265935912,3.1751835381942493,
0.426,0.00437873787745426,3.160563161092615,
0.427,0.004377908966013267,3.145951193215936,
0.428,0.0043770805313382575,3.1313476297222884,
0.429,0.0043762525731548705,3.1167524657752326,
0.43,0.004375425091189053,3.1021656965438207,
0.431,0.0043745980851670665,3.0875873172025874,
0.432,0.004373771554815481,3.0730173229315483,
0.433,0.004372945499861176,3.0584557089161835,
0.434,0.004372119920031345,3.0439024703474513,
0.435,0.004371294815053488,3.0293576024217588,
0.436,0.004370470184655415,3.0148211003409813,
0.437,0.004369646028565244,3.000292959312438,
0.438,0.004368822346511408,2.9857731745488967,
0.439,0.004367999138222641,2.9712617412685662,
0.44,0.004367176403427989,2.956758654695088,
0.441,0.004366354141856807,2.9422639100575383,
0.442,0.004365532353238755,2.9277775025904145,
0.443,0.004364711037303803,2.9132994275336324,
0.444,0.004363890193782226,2.89882968013253,
0.445,0.004363069822404608,2.884368255637845,
0.446,0.004362249922901838,2.8699151493057253,
0.447,0.00436143049500511,2.8554703563977157,
0.448,0.004360611538445929,2.841033872180756,
0.449,0.004359793052956099,2.826605691927172,
0.45,0.0043589750382677355,2.8121858109146776,
0.451,0.004358157494113255,2.797774224426358,
0.452,0.004357340420225381,2.7833709277506795,
0.453,0.00435652381633714,2.768975916181471,
0.454,0.004355707682181863,2.7545891850179243,
0.455,0.004354892017493187,2.7402107295645917,
0.456,0.00435407682200505,2.7258405451313767,
0.457,0.0043532620954516935,2.71147862703353,
0.458,0.004352447837567664,2.6971249705916476,
0.459,0.004351634048087811,2.6827795711316567,
0.46,0.004350820726747282,2.668442423984824,
0.461,0.004350007873281533,2.6541135244877374,
0.462,0.0043491954874263165,2.6397928679823135,
0.463,0.004348383568917691,2.6254804498157793,
0.464,0.004347572117492013,2.6111762653406783,
0.465,0.004346761132885942,2.5968803099148565,
0.466,0.004345950614836437,2.58259257890147,
0.467,0.004345140563080758,2.568313067668963,
0.468,0.004344330977356468,2.55404177159108,
0.469,0.004343521857401423,2.5397786860468448,
0.47,0.004342713202953786,2.5255238064205665,
0.471,0.004341905013752016,2.5112771281018347,
0.472,0.0043410972895348695,2.4970386464855054,
0.473,0.004340290030041406,2.4828083569717063,
0.474,0.00433948323501098,2.4685862549658237,
0.475,0.004338676904183245,2.4543723358785052,
0.476,0.004337871037298154,2.4401665951256457,
0.477,0.004337065634095956,2.425969028128391,
0.478,0.004336260694317197,2.4117796303131294,
0.479,0.004335456217702724,2.3975983971114854,
0.48,0.004334652203993674,2.3834253239603154,
0.481,0.004333848652931486,2.3692604063017066,
0.482,0.004333045564257895,2.3551036395829663,
0.483,0.00433224293771493,2.3409550192566217,
0.484,0.004331440773044916,2.326814540780411,
0.485,0.004330639069990474,2.312682199617282,
0.486,0.00432983782829452,2.2985579912353864,
0.487,0.0043290370477002665,2.2844419111080745,
0.488,0.004328236727951218,2.2703339547138883,
0.489,0.004327436868791173,2.2562341175365606,
0.49,0.0043266374699642285,2.2421423950650077,
0.491,0.00432583853121477,2.228058782793325,
0.492,0.004325040052287481,2.2139832762207847,
0.493,0.004324242032927335,2.1999158708518243,
0.494,0.0043234444728796,2.1858565621960504,
0.495,0.0043226473718898355,2.171805345768226,
0.496,0.004321850729703897,2.1577622170882726,
0.497,0.0043210545460679265,2.143727171681261,
0.498,0.0043202588207283624,2.1297002050774054,
0.499,0.004319463553431933,2.115681312812068,
0.5,0.004318668743925659,2.10167049042574,
0.501,0.004317874391956852,2.0876677334640474,
0.502,0.004317080497273112,2.0736730374777443,
0.503,0.0043162870596223325,2.059686398022702,
0.504,0.004315494078752697,2.0457078106599176,
0.505,0.004314701554412677,2.0317372709554924,
0.506,0.004313909486351037,2.017774774480642,
0.507,0.004313117874316827,2.003820316811682,
0.508,0.004312326718059391,1.9898738935300269,
0.509,0.004311536017328357,1.9759355002221881,
0.51,0.004310745771873644,1.962005132479763,
0.511,0.004309955981445462,1.9480827858994358,
0.512,0.004309166645794306,1.9341684560829713,
0.513,0.004308377764670957,1.9202621386372072,
0.514,0.0043075893378264896,1.906363829174055,
0.515,0.004306801365012261,1.8924735233104903,
0.516,0.004306013845979917,1.8785912166685526,
0.517,0.004305226780481391,1.8647169048753356,
0.518,0.004304440168268902,1.8508505835629891,
0.519,0.004303654009094955,1.8369922483687062,
0.52,0.0043028683027123435,1.823141894934728,
0.521,0.004302083048874143,1.8092995189083307,
0.522,0.004301298247333719,1.7954651159418276,
0.523,0.004300513897844719,1.7816386816925585,
0.524,0.004299730000161076,1.7678202118228923,
0.525,0.0042989465540370095,1.7540097020002143,
0.526,0.004298163559227022,1.7402071478969292,
0.527,0.004297381015485901,1.7264125451904506,
0.528,0.004296598922568717,1.7126258895632007,
0.529,0.004295817280230827,1.6988471767026032,
0.53,0.004295036088227867,1.6850764023010818,
0.531,0.004294255346315761,1.671313562056051,
0.532,0.004293475054250713,1.6575586516699155,
0.533,0.004292695211789211,1.6438116668500662,
0.534,0.004291915818688026,1.6300726033088708,
0.535,0.0042911368747042085,1.6163414567636756,
0.536,0.004290358379595094,1.602618222936797,
0.537,0.004289580333118299,1.5889028975555166,
0.538,0.004288802735031722,1.5751954763520812,
0.539,0.00428802558509354,1.5614959550636935,
0.54,0.004287248883062213,1.5478043294325101,
0.541,0.004286472628696484,1.5341205952056371,
0.542,0.004285696821755372,1.5204447481351242,
0.543,0.004284921461998181,1.506776783977963,
0.544,0.0042841465491844895,1.4931166984960793,
0.545,0.004283372083074161,1.4794644874563319,
0.546,0.004282598063427335,1.4658201466305056,
0.547,0.004281824490004431,1.4521836717953078,
0.548,0.00428105136256615,1.4385550587323657,
0.549,0.004280278680873468,1.42493430322822,
0.55,0.004279506444687643,1.4113214010743198,
0.551,0.004278734653770208,1.3977163480670214,
0.552,0.004277963307882976,1.3841191400075805,
0.553,0.004277192406788038,1.370529772702151,
0.554,0.004276421950247761,1.3569482419617789,
0.555,0.004275651938024792,1.3433745436023983,
0.556,0.004274882369882051,1.329808673444825,
0.557,0.0042741132455827386,1.3162506273147583,
0.558,0.00427334456489033,1.302700401042769,
0.559,0.004272576327568577,1.2891579904643011,
0.56,0.004271808533381508,1.2756233914196662,
0.561,0.004271041182093426,1.2620965997540359,
0.562,0.004270274273468912,1.2485776113174405,
0.563,0.004269507807272819,1.2350664219647676,
0.564,0.004268741783270279,1.2215630275557474,
0.565,0.004267976201226696,1.2080674239549631,
0.566,0.004267211060907748,1.1945796070318355,
0.567,0.004266446362079392,1.1810995726606224,
0.568,0.004265682104507854,1.1676273167204156,
0.569,0.004264918287959635,1.1541628350951356,
0.57,0.004264154912201513,1.1407061236735285,
0.571,0.004263391977000535,1.1272571783491556,
0.572,0.004262629482124026,1.1138159950204,
0.573,0.004261867427339579,1.100382569590455,
0.574,0.004261105812415062,1.086956897967321,
0.575,0.004260344637118616,1.073538976063802,
0.576,0.004259583901218654,1.0601287997975024,
0.577,0.0042588236044838615,1.0467263650908225,
0.578,0.004258063746683194,1.0333316678709519,
0.579,0.00425730432758588,1.019944704069868,
0.58,0.004256545346961419,1.0065654696243331,
0.581,0.004255786804579581,0.9931939604758864,
0.582,0.004255028700210408,0.979830172570843,
0.583,0.0042542710336242115,0.9664741018602885,
0.584,0.004253513804591572,0.9531257443000758,
0.585,0.004252757012883342,0.939785095850821,
0.586,0.004252000658270642,0.9264521524779,
0.587,0.004251244740524859,0.9131269101514458,
0.588,0.004250489259417649,0.8998093648463436,
0.589,0.004249734214720933,0.8864995125422311,
0.59,0.00424897960620689,0.8731973492234972,
0.591,0.004248225433647959,0.8599028708792871,
0.592,0.004247471696816825,0.8466160735035034,
0.593,0.004246718395486406,0.8333369530948236,
0.594,0.004245965529429828,0.8200655056567262,
0.595,0.004245213098420388,0.8068017271975337,
0.596,0.004244461102231481,0.7935456137304916,
0.597,0.004243709540636498,0.7802971612739045,
0.598,0.004242958413408631,0.7670563658513574,
0.599,0.0042422077203205675,0.7538232234921007,
0.6,0.004241457461143971,0.7405977302316855,
0.601,0.004240707635648619,0.7273798821130287,
0.602,0.004239958243600958,0.7141696751881915,
0.603,0.004239209284761701,0.700967105521361,
0.604,0.004238460758880672,0.6877721691952142,
0.605,0.004237712665690624,0.6745848623185743,
0.606,0.004236965004896651,0.6614051810394933,
0.607,0.004236217776156379,0.6482331215697539,
0.608,0.004235470979048346,0.6350686802239771,
0.609,0.004234724613019111,0.621911853485001,
0.61,0.004233978677295342,0.6087626381125683,
0.611,0.004233233170737403,0.5956210313242761,
0.612,0.004232488091596209,0.5824870310960287,
0.613,0.004231743437108637,0.5693606366619169,
0.614,0.004230999202828731,0.5562418493403136,
0.615,0.004230255381540041,0.5431306738770975,
0.616,0.004229511961550517,0.5300271205508007,
0.617,0.004228768924155754,0.5169312083034624,
0.618,0.004228026240074161,0.5038429691385682,
0.619,0.004227283864693232,0.49076245398298124,
0.62,0.0042265417320476615,0.4776897401086773,
0.621,0.004225799747187421,0.4646249405342925,
0.622,0.00422505724121931,0.4515688770756127,
0.623,0.004224314281497203,0.4385214617243488,
0.624,0.004223570103567126,0.42548363350262897,
0.625,0.004222823518846529,0.4124568541995543,
0.626,0.004222072708010281,0.39944336281097,
0.627,0.004221314611628532,0.38644692659222246,
0.628,0.004220544194852077,0.3734737465367078,
0.629,0.0042197532354486715,0.36053394956286644,
0.63,0.004218928331309717,0.3476440412297933,
0.631,0.004218047930413733,0.3348305603906021,
0.632,0.004217078009865103,0.3221353941213764,
0.633,0.004215966420099347,0.309622730465579,
0.634,0.004214636861905954,0.29738645412874554,
0.635,0.004212985366623197,0.28555444856302864,
0.636,0.004210884462176471,0.2742834264552306,
0.637,0.0042082000274041576,0.2637381439928516,
0.638,0.004204819098152667,0.2540571610861859,
0.639,0.0042006768192668995,0.24531969873350376,
0.64,0.004195767099476817,0.2375325940989843,
0.641,0.004190133656420818,0.2306413974679132,
0.642,0.0041838501407813365,0.22455488666266277,
0.643,0.004177000995533865,0.21916864510558604,
0.644,0.004169668610544721,0.2143808691724493,
0.645,0.004161926887959495,0.21010027489277092,
0.646,0.0041538391449448975,0.20624866411597323,
0.647,0.004145458324801724,0.20276065115311395,
0.648,0.004136828184560938,0.19958219025948803,
0.649,0.004127984744623648,0.19666878318503275,
0.65,0.004118957680988809,0.19398375952336527,
0.651,0.004109771495041864,0.19149683232014536,
0.652,0.00410044656288067,0.18918280341303392,
0.653,0.0040909998894871355,0.18702063257032914,
0.654,0.0040814457654682655,0.18499262737264024,
0.655,0.004071796265390201,0.18308382841408768,
0.656,0.0040620616908858,0.18128146304105835,
0.657,0.004052250827138226,0.17957462853657125,
0.658,0.004042371247059294,0.17795391730841434,
0.659,0.004032429503787302,0.17641117938759304,
0.66,0.004022431299392767,0.174939314389913,
0.661,0.004012381616464286,0.17353210920955292,
0.662,0.004002284831062957,0.1721840987424742,
0.663,0.003992144802639227,0.17089045499338193,
0.664,0.0039819649488774264,0.16964689477591582,
0.665,0.003971748307847371,0.16844960306570259,
0.666,0.003961497589885133,0.16729516901908786,
0.667,0.003951215221122386,0.16618053229053534,
0.668,0.003940903387968962,0.1651029282630438,
