P1.K,I(i_C.nA),V(Q1.nC),
0.277,0.0072068272517044245,2.1948636494509777,
0.278,0.0072052813011148475,2.1785128410353445,
0.279,0.007203736690632713,2.162176206319833,
0.28,0.0072021934193199555,2.145853735382948,
0.281,0.007200651486240014,2.1295454183191143,
0.282,0.007199110890457831,2.113251245238654,
0.283,0.007197571631039849,2.096971206267769,
0.284,0.007196033707054011,2.0807052915485205,
0.285,0.007194497117569758,2.0644534912388157,
0.286,0.007192961861658027,2.0482157955123728,
0.287,0.0071914279383912495,2.031992194558721,
0.288,0.0071898953468433465,2.015782678583163,
0.289,0.007188364086089733,1.999587237806773,
0.29,0.0071868341552073075,1.9834058624663558,
0.291,0.0071853055532744604,1.9672385428144505,
0.292,0.007183778279371064,1.9510852691192941,
0.293,0.0071822523325784735,1.9349460316648106,
0.294,0.007180727711979527,1.9188208207505886,
0.295,0.00717920441665854,1.9027096266918617,
0.296,0.007177682445701307,1.886612439819494,
0.297,0.007176161798195097,1.8705292504799536,
0.298,0.0071746424732286535,1.8544600490352978,
0.299,0.007173124469892192,1.8384048258631593,
0.3,0.0071716077872773995,1.8223635713567121,
0.301,0.007170092424477428,1.8063362759246697,
0.302,0.0071685783805869015,1.790322929991254,
0.303,0.007167065654701903,1.7743235239961854,
0.304,0.007165554245919984,1.7583380483946531,
0.305,0.007164044153340154,1.7423664936573078,
0.306,0.007162535376062883,1.7264088502702357,
0.307,0.0071610279131901,1.7104651087349434,
0.308,0.007159521763825189,1.6945352595683354,
0.309,0.0071580169270729875,1.6786192933027,
0.31,0.007156513402039787,1.662717200485687,
0.311,0.007155011187833328,1.646828971680292,
0.312,0.007153510283562803,1.6309545974648363,
0.313,0.00715201068833885,1.615094068432949,
0.314,0.007150512401273552,1.5992473751935474,
0.315,0.007149015421480437,1.5834145083708193,
0.316,0.0071475197480744745,1.5675954586042073,
0.317,0.007146025380172075,1.5517902165483881,
0.318,0.007144532316891087,1.535998772873252,
0.319,0.007143040557350795,1.5202211182638878,
0.32,0.007141550100671921,1.504457243420566,
0.321,0.007140060945976621,1.4887071390587177,
0.322,0.007138573092388478,1.4729707959089156,
0.323,0.00713708653903251,1.4572482047168611,
0.324,0.007135601285035162,1.44153935624336,
0.325,0.007134117329524305,1.4258442412643122,
0.326,0.007132634671629235,1.4101628505706811,
0.327,0.007131153310480673,1.3944951749684957,
0.328,0.007129673245210758,1.3788412052788082,
0.329,0.007128194474953054,1.3632009323377003,
0.33,0.007126716998842539,1.347574346996247,
0.331,0.00712524081601561,1.3319614401205078,
0.332,0.007123765925610078,1.3163622025915092,
0.333,0.007122292326765167,1.3007766253052242,
0.334,0.007120820018621513,1.2852046991725543,
0.335,0.007119349000321163,1.269646415119316,
0.336,0.00711787927100757,1.2541017640862187,
0.337,0.007116410829825596,1.2385707370288535,
0.338,0.0071149436759215074,1.2230533249176625,
0.339,0.007113477808442972,1.207549518737942,
0.34,0.007112013226539062,1.1920593094898038,
0.341,0.007110549929360248,1.1765826881881776,
0.342,0.0071090879160584,1.1611196458627728,
0.343,0.007107627185786785,1.1456701735580832,
0.344,0.007106167737700064,1.1302342623333528,
0.345,0.007104709570954292,1.114811903262566,
0.346,0.007103252684706918,1.099403087434432,
0.347,0.007101797078116777,1.084007805952362,
0.348,0.0071003427503440976,1.06862604993446,
0.349,0.007098889700550492,1.0532578105134947,
0.35,0.0070974379278989615,1.037903078836897,
0.351,0.007095987431553886,1.0225618460667294,
0.352,0.007094538210681033,1.00723410337968,
0.353,0.007093090264447547,0.9919198419670349,
0.354,0.007091643592021954,0.9766190530346744,
0.355,0.007090198192574154,0.9613317278030477,
0.356,0.007088754065275425,0.9460578575071583,
0.357,0.007087311209298415,0.9307974333965501,
0.358,0.007085869623817142,0.9155504467352915,
0.359,0.007084429308006988,0.9003168888019645,
0.36,0.007082990261044692,0.8850967508896558,
0.361,0.007081552482108339,0.869890024305947,
0.362,0.007080115970377337,0.8546967003729302,
0.363,0.0070786807250323895,0.8395167704272237,
0.364,0.007077246745255425,0.8243502258200343,
0.365,0.007075814030229495,0.8091970579172666,
0.366,0.007074382579138581,0.7940572580997545,
0.367,0.007072952391167246,0.7789308177636579,
0.368,0.007071523465500014,0.7638177283212139,
0.369,0.0070700958013202655,0.748717981202089,
0.37,0.007068669397808245,0.7336315678558167,
0.371,0.007067244254137504,0.7185584797561715,
0.372,0.007065820369467362,0.703498708410461,
0.373,0.007064397742931224,0.688452245373943,
0.374,0.0070629763736174,0.6734190822735202,
0.375,0.0070615562605300655,0.6583992108559519,
0.376,0.007060137402523222,0.6433926230694922,
0.377,0.007058719798180044,0.6283993112130327,
0.378,0.007057303445599595,0.6134192681998536,
0.379,0.007055888342015286,0.5984524880295138,
0.38,0.007054474483114871,0.5834989666290771,
0.381,0.0070530618618290285,0.5685587033520185,
0.382,0.00705165046618901,0.5536317036295184,
0.383,0.0070502402756421265,0.5387179835312783,
0.384,0.0070488312550784004,0.5238175771615949,
0.385,0.007047423345877984,0.5089305477480933,
0.386,0.007046016453568669,0.4940570029356584,
0.387,0.0070446104314115495,0.4791971151342795,
0.388,0.00704320459611528,0.4643517208583796,
0.389,0.007041798660548473,0.4495211669233628,
0.39,0.007040391435724165,0.43470691680793483,
0.391,0.007038980875781085,0.4199114959437117,
0.392,0.007037563484846995,0.4051392271237805,
0.393,0.0070361330418618456,0.39039781139239643,
0.394,0.0070346786589204,0.37570073613311405,
0.395,0.007033181402951245,0.3610714655239564,
0.396,0.0070316088468890614,0.34655020082829535,
0.397,0.0070299068507236944,0.3322040804782778,
0.398,0.0070279888081045796,0.31814053155079064,
0.399,0.007025725607457141,0.3045197478382685,
0.4,0.007022945140295532,0.29155534052670595,
0.401,0.00701945401778662,0.27948744552921734,
0.402,0.007015084583947575,0.26852442601148957,
0.403,0.007009744948373359,0.25878077327099935,
0.404,0.007003438474240543,0.2502528498619918,
0.405,0.00699624371490252,0.24284369497901573,
0.406,0.006988277016038761,0.23640937034443066,
0.407,0.0069796613613866436,0.23079759983307993,
0.408,0.006970509042866621,0.22586928132667602,
0.409,0.006960915389692721,0.22150628564063832,
0.41,0.006950958455824597,0.21761186227458293,
0.411,0.006940701131964782,0.21410803351232816,
0.412,0.006930193855020275,0.21093224355689047,
0.413,0.006919477105866277,0.20803426738570277,
0.414,0.00690858361302499,0.20537348207067752,
0.415,0.006897539937118971,0.20291690509671367,
0.416,0.006886367845024781,0.20063749223177024,
0.417,0.0068750853092971785,0.19851289966541047,
0.418,0.006863707287564599,0.19652451857058242,
0.419,0.006852246324207134,0.19465672977021337,
0.42,0.0068407130170796745,0.19289632556202768,
0.421,0.006829116381865209,0.19123205834912926,
0.422,0.006817464138342998,0.18965428600035042,
0.423,0.006805762937152543,0.18815469092433182,
0.424,0.006794018541008155,0.18672605557028676,
0.425,0.0067822359693627335,0.18536208321533432,
0.426,0.0067704196164947465,0.184057251671407,
0.427,0.006758573347177682,0.1828066947681076,
0.428,0.006746700583678285,0.18160609452768275,
0.429,0.0067348043333680715,0.18045164718348583,
0.43,0.00672288730531377,0.17933991837414692,
0.431,0.006710951907087194,0.17826784738351528,
0.432,0.0066990002970531435,0.1772326822832488,
0.433,0.0066870344160810165,0.17623194065201064,
0.434,0.006675056014485848,0.17526337620433255,
0.435,0.006663066675008844,0.17432495032564532,
0.436,0.0066510678324992354,0.17341480769368892,
0.437,0.0066390607908382,0.17253125531632188,
0.438,0.006627046737547934,0.1716727444369,
0.439,0.006615026756449807,0.17083785485631686,
0.44,0.006603001838671746,0.17002528129988287,
0.441,0.006590972892253305,0.16923382152125616,
0.442,0.006578940750554884,0.16846236588763175,
0.443,0.006566906179643402,0.16770988823274216,
0.444,0.006554869884798767,0.16697543779887125,
0.445,0.006542832516262498,0.1662581321175113,
0.446,0.006530794674330986,0.165557150701745,
0.447,0.006518756913880181,0.16487172944282252,
0.448,0.0065067197483954994,0.16420115561952014,
0.449,0.006494683653569914,0.16354476344230132,
0.45,0.006482649070524099,0.16290193006554238,
0.451,0.006470616408694873,0.16227207201053118,
0.452,0.006458586048431809,0.16165464194989618,
0.453,0.006446558343336345,0.1610491258108603,
0.454,0.006434533622373278,0.16045504016041148,
0.455,0.0064225121917804405,0.15987192984034346,
0.456,0.006410494336799134,0.159299365824259,
0.457,0.006398480323244971,0.15873694327217405,
0.458,0.006386470398936357,0.15818427976141236,
0.459,0.0063744647949956655,0.15764101367508176,
0.46,0.006362463726999197,0.15710680277821307,
0.461,0.006350467396220528,0.15658132267620165,
0.462,0.006338475990369112,0.15606426590246422,
0.463,0.006326489686045852,0.15555533886142411,
0.464,0.006314508643690414,0.15505426814564863,
0.465,0.006302533017796718,0.1545607877882515,
0.466,0.006290562950756906,0.15407464695609518,
0.467,0.006278598575411713,0.15359560677173126,
0.468,0.006266640015648936,0.153123439571891,
0.469,0.006254687386956807,0.1526579282217657,
0.47,0.006242740796936205,0.1521988654802542,
0.471,0.006230800345775213,0.15174605341179784,
0.472,0.006218866126689235,0.15129930284084006,
0.473,0.006206938226329583,0.15085843284531683,
0.474,0.006195016725163149,0.15042327028592248,
0.475,0.006183101697825566,0.14999364936819773,
0.476,0.006171193213449993,0.14956941123475995,
0.477,0.006159291335973532,0.14915040358524592,
0.478,0.00614739612442302,0.14873648032175496,
0.479,0.006135507633181844,0.14832750121777988,
0.48,0.006123625912239253,0.14792333160880214,
0.481,0.006111751007423516,0.14752384210287522,
0.482,0.006099882960620144,0.1471289083096829,
0.483,0.006088021809976314,0.1467384105866771,
0.484,0.006076167590092509,0.1463522338010296,
0.485,0.006064320332202321,0.14597026710623429,
0.486,0.006052480064341267,0.14559240373229732,
0.487,0.006040646811505418,0.14521854078853894,
0.488,0.0060288205958005485,0.14484857907811183,
0.489,0.006017001436582487,0.14448242292341584,
0.49,0.006005189350589273,0.14411998000164972,
0.491,0.0059933843520656675,0.1437611611898083,
0.492,0.00598158645288057,0.14340588041848076,
0.493,0.00596979566263777,0.14305405453386136,
0.494,0.005958011988780531,0.14270560316742553,
0.495,0.005946235436690354,0.14236044861277106,
0.496,0.0059344660097803625,0.1420185157091531,
0.497,0.00592270370958358,0.14167973173128912,
0.498,0.0059109485358365,0.14134402628502746,
0.499,0.005899200486558198,0.14101133120851775,
0.5,0.0058874595581252616,0.140681580478533,
0.501,0.005875725745342844,0.14035471012163023,
0.502,0.005863999041512009,0.14003065812985088,
0.503,0.005852279438493655,0.13970936438068787,
0.504,0.005840566926769186,0.13939077056106325,
0.505,0.0058288614954981255,0.13907482009507804,
0.506,0.005817163132572876,0.13876145807531248,
0.507,0.005805471824670761,0.1384506311974707,
0.508,0.0057937875573035235,0.1381422876981756,
0.509,0.005782110314864432,0.13783637729573558,
0.51,0.005770440080673102,0.1375328511337133,
0.511,0.005758776837018193,0.1372316617271408,
0.512,0.005747120565198082,0.13693276291123113,
0.513,0.005735471245559623,0.13663610979245383,
0.514,0.005723828857535115,0.13634165870183912,
0.515,0.005712193379677544,0.136049367150396,
0.516,0.005700564789694227,0.1357591937865261,
0.517,0.005688943064478914,0.13547109835533044,
0.518,0.005677328180142455,0.13518504165970724,
0.519,0.005665720112042076,0.13490098552314908,
0.52,0.005654118834809375,0.1346188927541441,
0.521,0.005642524322377049,0.1343387271121298,
0.522,0.0056309365480028285,0.13406045327693458,
0.523,0.005619355484300629,0.13378403680917678,
0.524,0.0056077811032538664,0.1335094441329474,
0.525,0.005596213376244605,0.13323664249868655,
0.526,0.005584652274073324,0.1329655999577759,
0.527,0.005573097766979454,0.1326962853361582,
0.528,0.005561549824661049,0.13242866820902183,
0.529,0.005550008416293643,0.13216271887650177,
0.53,0.005538473510548314,0.13189840834034972,
0.531,0.005526945075609009,0.13163570828152507,
0.532,0.005515423079189156,0.13137459103866794,
0.533,0.005503907488547603,0.13111502958740742,
0.534,0.0054923982705038996,0.13085699752047217,
0.535,0.005480895391452973,0.13060046902856176,
0.536,0.00546939881737921,0.1303454188819472,
0.537,0.005457908513869976,0.13009182241276557,
0.538,0.005446424446176552,0.12983965543811393,
0.539,0.005434946579023306,0.12958889449747077,
0.54,0.005423474876944829,0.12933951643091587,
0.541,0.005412009304064455,0.129091498654826,
0.542,0.005400549824168736,0.12884481906802717,
0.543,0.005389096400718024,0.12859945603773704,
0.544,0.005377648996856642,0.1283553883859904,
0.545,0.0053662075754226995,0.12811259537653313,
0.546,0.005354772098957517,0.12787105670216994,
0.547,0.005343342529714722,0.12763075247254785,
0.548,0.0053319188296689825,0.12739166320236192,
0.549,0.005320500960524429,0.12715376979996518,
0.55,0.005309088883722752,0.12691705355636757,
0.551,0.005297682560451005,0.1266814961346088,
0.552,0.00528628195164911,0.12644707955949072,
0.553,0.005274887018017087,0.12621378620765414,
0.554,0.005263497720022021,0.12598159879798734,
0.555,0.0052521140179047614,0.1257505003823511,
0.556,0.005240735871686382,0.12552047433661148,
0.557,0.005229363241174401,0.1252915043519658,
0.558,0.005217996085968774,0.12506357442654953,
0.559,0.005206634365467663,0.12483666885731598,
0.56,0.005195278038873007,0.12461077223217518,
0.561,0.0051839270651958674,0.12438586942238569,
0.562,0.005172581403261603,0.12416194557518535,
0.563,0.005161241011714843,0.12393898610665588,
0.564,0.005149905849024277,0.12371697669480981,
0.565,0.005138575873487286,0.1234959032728919,
0.566,0.005127251043234389,0.12327575202288858,
0.567,0.005115931316233538,0.12305650936923644,
0.568,0.00510461665029426,0.12283816197272165,
0.569,0.005093307003071634,0.12262069672456496,
0.57,0.00508200233207015,0.12240410074068493,
0.571,0.0050707025946474,0.12218836135613219,
0.572,0.005059407748017653,0.12197346611968987,
0.573,0.005048117749255305,0.12175940278863302,
0.574,0.005036832555298182,0.12154615932364252,
0.575,0.005025552122950746,0.12133372388386607,
0.576,0.005014276408887174,0.12112208482212417,
0.577,0.005003005369654324,0.12091123068025295,
0.578,0.004991738961674598,0.12070115018458087,
0.579,0.004980477141248697,0.12049183224153448,
0.58,0.004969219864559216,0.12028326593219989,
0.581,0.004957967087669328,0.12007544051298837,
0.582,0.004946718766531246,0.11986834540414472,
0.583,0.00493547485698446,0.11966197019096314,
0.584,0.004924235314759097,0.11945630461864426,
0.585,0.004913000095478117,0.11925133858858437,
0.586,0.004901769154659431,0.11904706215476779,
0.587,0.00489054244771794,0.11884346552025626,
0.588,0.0048793199299674945,0.11864053903377227,
0.589,0.004868101556622782,0.11843827318637493,
0.59,0.004856887282801147,0.1182366586082227,
0.591,0.004845677063524326,0.11803568606542358,
0.592,0.004834470853720135,0.11783534645696689,
0.593,0.004823268608224076,0.11763563081173453,
0.594,0.004812070281780886,0.11743653028559164,
0.595,0.004800875829046029,0.11723803615855076,
0.596,0.004789685204587123,0.11704013983200867,
0.597,0.004778498362885306,0.11684283282605597,
0.598,0.004767315258336556,0.11664610677684992,
0.599,0.004756135845252953,0.11644995343405948,
0.6,0.0047449600778638815,0.11625436465836883,
0.601,0.004733787910317195,0.11605933241904637,
0.602,0.004722619296680317,0.11586484879157256,
0.603,0.0047114541909413134,0.11567090595532503,
0.604,0.0047002925470098905,0.11547749619132258,
0.605,0.004689134318718381,0.11528461188002097,
0.606,0.004677979459822653,0.11509224549916436,
0.607,0.004666827924003005,0.11490038962168533,
0.608,0.004655679664865007,0.11470903691365894,
0.609,0.0046445346359402905,0.11451818013229988,
0.61,0.004633392790687328,0.11432781212401141,
0.611,0.004622254082492145,0.11413792582247669,
0.612,0.004611118464669013,0.11394851424679585,
0.613,0.004599985890461104,0.11375957049966477,
0.614,0.004588856313041107,0.11357108776559711,
0.615,0.0045777296855118105,0.11338305930918484,
0.616,0.004566605960906656,0.11319547847339984,
0.617,0.004555485092190259,0.11300833867793118,
0.618,0.004544367032258895,0.1128216334175623,
0.619,0.00453325173394096,0.11263535626058176,
0.62,0.0045221391499974,0.11244950084722964,
0.621,0.004511029233122106,0.1122640608881785,
0.622,0.004499921935942299,0.1120790301630451,
0.623,0.004488817211018865,0.11189440251893715,
0.624,0.004477715010846675,0.11171017186902771,
0.625,0.004466615287854889,0.11152633219116276,
0.626,0.0044555179944072145,0.1113428775264962,
0.627,0.0044444230828021535,0.1111598019781532,
0.628,0.004433330505273228,0.1109770997099229,
0.629,0.004422240213989171,0.11079476494497577,
0.63,0.004411152161054109,0.11061279196460921,
0.631,0.004400066298508203,0.11043117510640904,
0.632,0.00438898257832562,0.11024990876570868,
0.633,0.00437790095241809,0.11006898739016222,
0.634,0.004366821372632936,0.10988840548112838,
0.635,0.00435574379075291,0.10970815759281781,
0.636,0.004344668158496943,0.10952823833032302,
0.637,0.004333594427520021,0.10934864234872492,
0.638,0.0043225225494131735,0.10916936435203965,
0.639,0.00431145247570348,0.10899039909217093,
0.64,0.00430038415785404,0.10881174136787959,
0.641,0.004289317547263935,0.10863338602377172,
0.642,0.004278252595268176,0.10845532794930454,
0.643,0.004267189253137632,0.10827756207781197,
0.644,0.004256127472078939,0.10810008338554654,
0.645,0.0042450672032344015,0.10792288689073806,
0.646,0.004234008397681872,0.10774596765267076,
0.647,0.004222951006434615,0.1075693207707741,
0.648,0.004211894980441164,0.10739294138373122,
0.649,0.004200840270585157,0.10721682466860198,
0.65,0.004189786827685162,0.107040965839961,
0.651,0.004178734602494484,0.10686536014904967,
0.652,0.004167683545700965,0.10669000288294306,
0.653,0.00415663360792677,0.10651488936372913,
0.654,0.0041455847397281545,0.10634001494770348,
0.655,0.00413453689160226,0.10616537501594506,
0.656,0.004123490013957179,0.10599096500993815,
0.657,0.004112444057158887,0.10581678037292007,
0.658,0.0041013989714973826,0.10564281659031319,
0.659,0.004090354707195456,0.10546906917786887,
